OVERS,MDNS,RUNS,WKTS,ECON,AVE,SR,OPPOSITION,GROUND,`START_DATE`,MATCH_ID,BOWLER,PLAYER_ID
-,-,-,-,-,-,-,v Australia,Birmingham,02-Jun-17,ODI # 3876,Mitchell Santner,502714
8,0,54,1,6.75,54,48,v England,Cardiff,06-Jun-17,ODI # 3880,Mitchell Santner,502714
10,0,47,0,4.7,-,-,v Bangladesh,Cardiff,09-Jun-17,ODI # 3883,Mitchell Santner,502714
10,0,41,1,4.1,41,60,v India,Mumbai,22-Oct-17,ODI # 3928,Mitchell Santner,502714
10,0,38,1,3.8,38,60,v India,Pune,25-Oct-17,ODI # 3931,Mitchell Santner,502714
10,0,58,2,5.8,29,30,v India,Kanpur,29-Oct-17,ODI # 3932,Mitchell Santner,502714
5,0,15,3,3,5,10,v West Indies,Christchurch,26-Dec-17,ODI # 3945,Mitchell Santner,502714
6,1,39,0,6.5,-,-,v Pakistan,Wellington,06-Jan-18,ODI # 3946,Mitchell Santner,502714
10,1,34,1,3.4,34,60,v Pakistan,Nelson,09-Jan-18,ODI # 3947,Mitchell Santner,502714
-,-,-,-,-,-,-,v Pakistan,Dunedin,13-Jan-18,ODI # 3949,Mitchell Santner,502714
10,0,43,1,4.3,43,60,v Pakistan,Hamilton,16-Jan-18,ODI # 3953,Mitchell Santner,502714
10,0,40,3,4,13.33,20,v Pakistan,Wellington,19-Jan-18,ODI # 3957,Mitchell Santner,502714
10,0,54,2,5.4,27,30,v England,Hamilton,25-Feb-18,ODI # 3980,Mitchell Santner,502714
7.5,0,40,0,5.1,-,-,v England,Mount Maunganui,28-Feb-18,ODI # 3981,Mitchell Santner,502714
2,0,12,0,6,-,-,v England,Wellington,03-Mar-18,ODI # 3982,Mitchell Santner,502714
10,0,57,0,5.7,-,-,v England,Dunedin,07-Mar-18,ODI # 3989,Mitchell Santner,502714
10,0,44,1,4.4,44,60,v England,Christchurch,10-Mar-18,ODI # 3992,Mitchell Santner,502714
7,0,32,0,4.57,-,-,v India,Napier,23-Jan-19,ODI # 4082,Mitchell Santner,502714
10,0,45,1,4.5,45,60,v India,Mount Maunganui,28-Jan-19,ODI # 4088,Mitchell Santner,502714
-,-,-,-,-,-,-,v India,Hamilton,31-Jan-19,ODI # 4091,Mitchell Santner,502714
3,0,18,0,6,-,-,v India,Wellington,03-Feb-19,ODI # 4092,Mitchell Santner,502714
8,0,45,3,5.62,15,16,v Bangladesh,Napier,13-Feb-19,ODI # 4093,Mitchell Santner,502714
10,2,46,0,4.6,-,-,v Bangladesh,Dunedin,20-Feb-19,ODI # 4095,Mitchell Santner,502714
-,-,-,-,-,-,-,v Sri Lanka,Christchurch,26-Dec-15,ODI # 3714,Henry Nicholls,539511
-,-,-,-,-,-,-,v Sri Lanka,Christchurch,28-Dec-15,ODI # 3715,Henry Nicholls,539511
-,-,-,-,-,-,-,v Sri Lanka,Nelson,31-Dec-15,ODI # 3717,Henry Nicholls,539511
-,-,-,-,-,-,-,v Sri Lanka,Nelson,02-Jan-16,ODI # 3718,Henry Nicholls,539511
-,-,-,-,-,-,-,v Sri Lanka,Mount Maunganui,05-Jan-16,ODI # 3721,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Wellington,25-Jan-16,ODI # 3728,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Auckland,31-Jan-16,ODI # 3730,Henry Nicholls,539511
-,-,-,-,-,-,-,v Australia,Auckland,03-Feb-16,ODI # 3731,Henry Nicholls,539511
-,-,-,-,-,-,-,v Australia,Wellington,06-Feb-16,ODI # 3733,Henry Nicholls,539511
-,-,-,-,-,-,-,v Australia,Hamilton,08-Feb-16,ODI # 3735,Henry Nicholls,539511
-,-,-,-,-,-,-,v Australia,Melbourne,09-Dec-16,ODI # 3813,Henry Nicholls,539511
-,-,-,-,-,-,-,v India,Mumbai,22-Oct-17,ODI # 3928,Henry Nicholls,539511
-,-,-,-,-,-,-,v India,Pune,25-Oct-17,ODI # 3931,Henry Nicholls,539511
-,-,-,-,-,-,-,v India,Kanpur,29-Oct-17,ODI # 3932,Henry Nicholls,539511
-,-,-,-,-,-,-,v West Indies,Whangarei,20-Dec-17,ODI # 3943,Henry Nicholls,539511
-,-,-,-,-,-,-,v West Indies,Christchurch,23-Dec-17,ODI # 3944,Henry Nicholls,539511
-,-,-,-,-,-,-,v West Indies,Christchurch,26-Dec-17,ODI # 3945,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Wellington,06-Jan-18,ODI # 3946,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Nelson,09-Jan-18,ODI # 3947,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Dunedin,13-Jan-18,ODI # 3949,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Hamilton,16-Jan-18,ODI # 3953,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Wellington,19-Jan-18,ODI # 3957,Henry Nicholls,539511
-,-,-,-,-,-,-,v England,Hamilton,25-Feb-18,ODI # 3980,Henry Nicholls,539511
-,-,-,-,-,-,-,v England,Mount Maunganui,28-Feb-18,ODI # 3981,Henry Nicholls,539511
-,-,-,-,-,-,-,v England,Wellington,03-Mar-18,ODI # 3982,Henry Nicholls,539511
-,-,-,-,-,-,-,v England,Dunedin,07-Mar-18,ODI # 3989,Henry Nicholls,539511
-,-,-,-,-,-,-,v England,Christchurch,10-Mar-18,ODI # 3992,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Abu Dhabi,07-Nov-18,ODI # 4066,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Abu Dhabi,09-Nov-18,ODI # 4068,Henry Nicholls,539511
-,-,-,-,-,-,-,v Pakistan,Dubai (DSC),11-Nov-18,ODI # 4070,Henry Nicholls,539511
-,-,-,-,-,-,-,v Sri Lanka,Mount Maunganui,03-Jan-19,ODI # 4074,Henry Nicholls,539511
-,-,-,-,-,-,-,v Sri Lanka,Mount Maunganui,05-Jan-19,ODI # 4075,Henry Nicholls,539511
-,-,-,-,-,-,-,v Sri Lanka,Nelson,08-Jan-19,ODI # 4076,Henry Nicholls,539511
-,-,-,-,-,-,-,v India,Napier,23-Jan-19,ODI # 4082,Henry Nicholls,539511
-,-,-,-,-,-,-,v India,Mount Maunganui,26-Jan-19,ODI # 4085,Henry Nicholls,539511
-,-,-,-,-,-,-,v India,Mount Maunganui,28-Jan-19,ODI # 4088,Henry Nicholls,539511
-,-,-,-,-,-,-,v India,Hamilton,31-Jan-19,ODI # 4091,Henry Nicholls,539511
-,-,-,-,-,-,-,v India,Wellington,03-Feb-19,ODI # 4092,Henry Nicholls,539511
-,-,-,-,-,-,-,v Bangladesh,Napier,13-Feb-19,ODI # 4093,Henry Nicholls,539511
-,-,-,-,-,-,-,v Bangladesh,Christchurch,16-Feb-19,ODI # 4094,Henry Nicholls,539511
-,-,-,-,-,-,-,v Bangladesh,Dunedin,20-Feb-19,ODI # 4095,Henry Nicholls,539511
4,0,22,0,5.5,-,-,v South Africa,Paarl,19-Jan-13,ODI # 3323,James Neesham,355269
3.1,0,20,1,6.31,20,19,v South Africa,Kimberley,22-Jan-13,ODI # 3325,James Neesham,355269
3,0,22,0,7.33,-,-,v South Africa,Potchefstroom,25-Jan-13,ODI # 3328,James Neesham,355269
9,0,42,4,4.66,10.5,13.5,v Bangladesh,Dhaka,29-Oct-13,ODI # 3423,James Neesham,355269
10,0,53,4,5.3,13.25,15,v Bangladesh,Dhaka,31-Oct-13,ODI # 3426,James Neesham,355269
3,0,25,0,8.33,-,-,v Sri Lanka,Hambantota,12-Nov-13,ODI # 3434,James Neesham,355269
5,0,26,2,5.2,13,15,v Sri Lanka,Dambulla,16-Nov-13,ODI # 3435,James Neesham,355269
6,0,35,1,5.83,35,36,v West Indies,Auckland,26-Dec-13,ODI # 3449,James Neesham,355269
4,0,21,1,5.25,21,24,v West Indies,Queenstown,01-Jan-14,ODI # 3451,James Neesham,355269
8,0,59,0,7.37,-,-,v India,Hamilton,28-Jan-14,ODI # 3465,James Neesham,355269
5.4,0,45,1,7.94,45,34,v India,Wellington,31-Jan-14,ODI # 3467,James Neesham,355269
4,0,27,0,6.75,-,-,v South Africa,Mount Maunganui,21-Oct-14,ODI # 3536,James Neesham,355269
4,0,32,1,8,32,24,v South Africa,Mount Maunganui,24-Oct-14,ODI # 3537,James Neesham,355269
2,0,19,1,9.5,19,12,v South Africa,Hamilton,27-Oct-14,ODI # 3538,James Neesham,355269
9.3,0,62,2,6.52,31,28.5,v Pakistan,Dubai (DSC),08-Dec-14,ODI # 3564,James Neesham,355269
10,0,70,0,7,-,-,v Pakistan,Sharjah,14-Dec-14,ODI # 3568,James Neesham,355269
7,0,44,0,6.28,-,-,v Zimbabwe,Harare,02-Aug-15,ODI # 3673,James Neesham,355269
3,1,16,1,5.33,16,18,v Zimbabwe,Harare,07-Aug-15,ODI # 3675,James Neesham,355269
7,0,47,1,6.71,47,42,v South Africa,Centurion,19-Aug-15,ODI # 3676,James Neesham,355269
6,0,40,1,6.66,40,36,v India,Dharamsala,16-Oct-16,ODI # 3796,James Neesham,355269
9,0,60,0,6.66,-,-,v India,Mohali,23-Oct-16,ODI # 3798,James Neesham,355269
6,0,38,2,6.33,19,18,v India,Ranchi,26-Oct-16,ODI # 3799,James Neesham,355269
6,0,30,1,5,30,36,v India,Visakhapatnam,29-Oct-16,ODI # 3800,James Neesham,355269
6,0,58,2,9.66,29,18,v Australia,Sydney,04-Dec-16,ODI # 3811,James Neesham,355269
1,0,12,0,12,-,-,v Australia,Canberra,06-Dec-16,ODI # 3812,James Neesham,355269
7,1,36,3,5.14,12,14,v Bangladesh,Christchurch,26-Dec-16,ODI # 3814,James Neesham,355269
2,0,13,0,6.5,-,-,v Bangladesh,Nelson,29-Dec-16,ODI # 3815,James Neesham,355269
4,0,28,1,7,28,24,v Bangladesh,Nelson,31-Dec-16,ODI # 3816,James Neesham,355269
5,0,49,0,9.8,-,-,v Australia,Auckland,30-Jan-17,ODI # 3829,James Neesham,355269
3,0,17,0,5.66,-,-,v Australia,Hamilton,05-Feb-17,ODI # 3832,James Neesham,355269
-,-,-,-,-,-,-,v South Africa,Hamilton,19-Feb-17,ODI # 3836,James Neesham,355269
3,0,20,0,6.66,-,-,v South Africa,Christchurch,22-Feb-17,ODI # 3839,James Neesham,355269
-,-,-,-,-,-,-,v South Africa,Wellington,25-Feb-17,ODI # 3841,James Neesham,355269
5,0,15,1,3,15,30,v South Africa,Hamilton,01-Mar-17,ODI # 3843,James Neesham,355269
2,0,10,1,5,10,12,v South Africa,Auckland,04-Mar-17,ODI # 3846,James Neesham,355269
6,0,37,0,6.16,-,-,v Ireland,Dublin (Malahide),14-May-17,ODI # 3867,James Neesham,355269
9,0,68,2,7.55,34,27,v Bangladesh,Dublin,17-May-17,ODI # 3868,James Neesham,355269
4,0,28,0,7,-,-,v Bangladesh,Dublin,24-May-17,ODI # 3871,James Neesham,355269
-,-,-,-,-,-,-,v Australia,Birmingham,02-Jun-17,ODI # 3876,James Neesham,355269
3,0,17,0,5.66,-,-,v England,Cardiff,06-Jun-17,ODI # 3880,James Neesham,355269
4,0,30,0,7.5,-,-,v Bangladesh,Cardiff,09-Jun-17,ODI # 3883,James Neesham,355269
8,0,38,3,4.75,12.66,16,v Sri Lanka,Mount Maunganui,03-Jan-19,ODI # 4074,James Neesham,355269
7,0,48,2,6.85,24,21,v Sri Lanka,Mount Maunganui,05-Jan-19,ODI # 4075,James Neesham,355269
5,0,34,1,6.8,34,30,v Sri Lanka,Nelson,08-Jan-19,ODI # 4076,James Neesham,355269
0.5,0,5,1,6,5,5,v India,Hamilton,31-Jan-19,ODI # 4091,James Neesham,355269
5,0,33,1,6.6,33,30,v India,Wellington,03-Feb-19,ODI # 4092,James Neesham,355269
7,0,26,0,3.71,-,-,v Bangladesh,Napier,13-Feb-19,ODI # 4093,James Neesham,355269
5.4,0,21,2,3.7,10.5,17,v Bangladesh,Christchurch,16-Feb-19,ODI # 4094,James Neesham,355269
4,0,24,0,6,-,-,v Bangladesh,Dunedin,20-Feb-19,ODI # 4095,James Neesham,355269
-,-,-,-,-,-,-,v South Africa,Kimberley,22-Jan-13,ODI # 3325,Colin Munro,232359
-,-,-,-,-,-,-,v South Africa,Potchefstroom,25-Jan-13,ODI # 3328,Colin Munro,232359
1,0,10,0,10,-,-,v England,Nottingham,05-Jun-13,ODI # 3362,Colin Munro,232359
-,-,-,-,-,-,-,v Bangladesh,Fatullah,03-Nov-13,ODI # 3429,Colin Munro,232359
-,-,-,-,-,-,-,v Sri Lanka,Hambantota,10-Nov-13,ODI # 3432,Colin Munro,232359
-,-,-,-,-,-,-,v Sri Lanka,Hambantota,12-Nov-13,ODI # 3434,Colin Munro,232359
-,-,-,-,-,-,-,v Sri Lanka,Dambulla,16-Nov-13,ODI # 3435,Colin Munro,232359
-,-,-,-,-,-,-,v Zimbabwe,Harare,04-Aug-15,ODI # 3674,Colin Munro,232359
-,-,-,-,-,-,-,v Zimbabwe,Harare,07-Aug-15,ODI # 3675,Colin Munro,232359
4,0,19,0,4.75,-,-,v South Africa,Centurion,19-Aug-15,ODI # 3676,Colin Munro,232359
2,0,3,0,1.5,-,-,v South Africa,Potchefstroom,23-Aug-15,ODI # 3677,Colin Munro,232359
2,0,11,0,5.5,-,-,v South Africa,Durban,26-Aug-15,ODI # 3678,Colin Munro,232359
-,-,-,-,-,-,-,v Australia,Sydney,04-Dec-16,ODI # 3811,Colin Munro,232359
-,-,-,-,-,-,-,v Australia,Canberra,06-Dec-16,ODI # 3812,Colin Munro,232359
2,0,19,0,9.5,-,-,v Australia,Melbourne,09-Dec-16,ODI # 3813,Colin Munro,232359
-,-,-,-,-,-,-,v Bangladesh,Christchurch,26-Dec-16,ODI # 3814,Colin Munro,232359
2,0,12,0,6,-,-,v Bangladesh,Nelson,29-Dec-16,ODI # 3815,Colin Munro,232359
-,-,-,-,-,-,-,v Bangladesh,Nelson,31-Dec-16,ODI # 3816,Colin Munro,232359
3,0,20,1,6.66,20,18,v Australia,Auckland,30-Jan-17,ODI # 3829,Colin Munro,232359
-,-,-,-,-,-,-,v Australia,Hamilton,05-Feb-17,ODI # 3832,Colin Munro,232359
4,0,16,0,4,-,-,v Ireland,Dublin (Malahide),14-May-17,ODI # 3867,Colin Munro,232359
2,0,14,0,7,-,-,v Bangladesh,Dublin,17-May-17,ODI # 3868,Colin Munro,232359
-,-,-,-,-,-,-,v Ireland,Dublin (Malahide),21-May-17,ODI # 3870,Colin Munro,232359
-,-,-,-,-,-,-,v Bangladesh,Dublin,24-May-17,ODI # 3871,Colin Munro,232359
7,0,38,0,5.42,-,-,v India,Mumbai,22-Oct-17,ODI # 3928,Colin Munro,232359
2,0,12,0,6,-,-,v India,Pune,25-Oct-17,ODI # 3931,Colin Munro,232359
2,0,10,0,5,-,-,v India,Kanpur,29-Oct-17,ODI # 3932,Colin Munro,232359
2,0,8,0,4,-,-,v West Indies,Whangarei,20-Dec-17,ODI # 3943,Colin Munro,232359
-,-,-,-,-,-,-,v West Indies,Christchurch,23-Dec-17,ODI # 3944,Colin Munro,232359
-,-,-,-,-,-,-,v West Indies,Christchurch,26-Dec-17,ODI # 3945,Colin Munro,232359
-,-,-,-,-,-,-,v Pakistan,Wellington,06-Jan-18,ODI # 3946,Colin Munro,232359
3,0,11,0,3.66,-,-,v Pakistan,Nelson,09-Jan-18,ODI # 3947,Colin Munro,232359
7,1,10,2,1.42,5,21,v Pakistan,Dunedin,13-Jan-18,ODI # 3949,Colin Munro,232359
3,0,20,0,6.66,-,-,v Pakistan,Hamilton,16-Jan-18,ODI # 3953,Colin Munro,232359
-,-,-,-,-,-,-,v Pakistan,Wellington,19-Jan-18,ODI # 3957,Colin Munro,232359
6,0,31,1,5.16,31,36,v England,Hamilton,25-Feb-18,ODI # 3980,Colin Munro,232359
5,0,23,1,4.6,23,30,v England,Mount Maunganui,28-Feb-18,ODI # 3981,Colin Munro,232359
8,0,46,0,5.75,-,-,v England,Wellington,03-Mar-18,ODI # 3982,Colin Munro,232359
8,0,53,2,6.62,26.5,24,v England,Dunedin,07-Mar-18,ODI # 3989,Colin Munro,232359
-,-,-,-,-,-,-,v England,Christchurch,10-Mar-18,ODI # 3992,Colin Munro,232359
-,-,-,-,-,-,-,v Pakistan,Abu Dhabi,07-Nov-18,ODI # 4066,Colin Munro,232359
-,-,-,-,-,-,-,v Pakistan,Abu Dhabi,09-Nov-18,ODI # 4068,Colin Munro,232359
3,0,15,0,5,-,-,v Pakistan,Dubai (DSC),11-Nov-18,ODI # 4070,Colin Munro,232359
1,0,7,0,7,-,-,v Sri Lanka,Mount Maunganui,03-Jan-19,ODI # 4074,Colin Munro,232359
-,-,-,-,-,-,-,v Sri Lanka,Mount Maunganui,05-Jan-19,ODI # 4075,Colin Munro,232359
-,-,-,-,-,-,-,v Sri Lanka,Nelson,08-Jan-19,ODI # 4076,Colin Munro,232359
-,-,-,-,-,-,-,v India,Napier,23-Jan-19,ODI # 4082,Colin Munro,232359
2,0,17,0,8.5,-,-,v India,Mount Maunganui,26-Jan-19,ODI # 4085,Colin Munro,232359
-,-,-,-,-,-,-,v India,Mount Maunganui,28-Jan-19,ODI # 4088,Colin Munro,232359
10,0,47,0,4.7,-,-,v India,Wellington,03-Feb-19,ODI # 4092,Colin Munro,232359
-,-,-,-,-,-,-,v Bangladesh,Dunedin,20-Feb-19,ODI # 4095,Colin Munro,232359
10,1,38,4,3.8,9.5,15,v India,Wellington,31-Jan-14,ODI # 3467,Matt Henry,506612
8,1,40,2,5,20,24,v South Africa,Hamilton,27-Oct-14,ODI # 3538,Matt Henry,506612
10,0,45,4,4.5,11.25,15,v Pakistan,Sharjah,12-Dec-14,ODI # 3566,Matt Henry,506612
9,0,69,3,7.66,23,18,v Pakistan,Sharjah,14-Dec-14,ODI # 3568,Matt Henry,506612
10,0,68,1,6.8,68,60,v Pakistan,Abu Dhabi,17-Dec-14,ODI # 3570,Matt Henry,506612
9,1,30,5,3.33,6,10.8,v Pakistan,Abu Dhabi,19-Dec-14,ODI # 3571,Matt Henry,506612
9.4,0,34,2,3.51,17,29,v Sri Lanka,Hamilton,15-Jan-15,ODI # 3577,Matt Henry,506612
-,-,-,-,-,-,-,v Sri Lanka,Auckland,17-Jan-15,ODI # 3580,Matt Henry,506612
8,2,40,0,5,-,-,v South Africa,Auckland,24-Mar-15,ODI # 3644,Matt Henry,506612
9.1,0,46,2,5.01,23,27.5,v Australia,Melbourne,29-Mar-15,ODI # 3646,Matt Henry,506612
10,0,73,0,7.3,-,-,v England,Birmingham,09-Jun-15,ODI # 3654,Matt Henry,506612
10,0,64,2,6.4,32,30,v England,Southampton,14-Jun-15,ODI # 3656,Matt Henry,506612
10,0,77,2,7.7,38.5,30,v England,Nottingham,17-Jun-15,ODI # 3657,Matt Henry,506612
5,0,37,1,7.4,37,30,v England,Chester-le-Street,20-Jun-15,ODI # 3659,Matt Henry,506612
9,0,58,0,6.44,-,-,v Zimbabwe,Harare,02-Aug-15,ODI # 3673,Matt Henry,506612
8,2,45,0,5.62,-,-,v Zimbabwe,Harare,04-Aug-15,ODI # 3674,Matt Henry,506612
10,1,49,4,4.9,12.25,15,v Sri Lanka,Christchurch,26-Dec-15,ODI # 3714,Matt Henry,506612
9.4,2,33,4,3.41,8.25,14.5,v Sri Lanka,Christchurch,28-Dec-15,ODI # 3715,Matt Henry,506612
-,-,-,-,-,-,-,v Sri Lanka,Nelson,02-Jan-16,ODI # 3718,Matt Henry,506612
10,1,40,5,4,8,12,v Sri Lanka,Mount Maunganui,05-Jan-16,ODI # 3721,Matt Henry,506612
8,0,43,0,5.37,-,-,v Pakistan,Wellington,25-Jan-16,ODI # 3728,Matt Henry,506612
10,0,44,2,4.4,22,30,v Pakistan,Auckland,31-Jan-16,ODI # 3730,Matt Henry,506612
6,0,41,3,6.83,13.66,12,v Australia,Auckland,03-Feb-16,ODI # 3731,Matt Henry,506612
10,0,57,2,5.7,28.5,30,v Australia,Wellington,06-Feb-16,ODI # 3733,Matt Henry,506612
10,1,60,3,6,20,20,v Australia,Hamilton,08-Feb-16,ODI # 3735,Matt Henry,506612
10,0,51,1,5.1,51,60,v India,Delhi,20-Oct-16,ODI # 3797,Matt Henry,506612
9.2,0,56,2,6,28,28,v India,Mohali,23-Oct-16,ODI # 3798,Matt Henry,506612
10,0,74,2,7.4,37,30,v Australia,Sydney,04-Dec-16,ODI # 3811,Matt Henry,506612
10,0,91,0,9.1,-,-,v Australia,Canberra,06-Dec-16,ODI # 3812,Matt Henry,506612
8,0,53,2,6.62,26.5,24,v Bangladesh,Nelson,31-Dec-16,ODI # 3816,Matt Henry,506612
8,1,36,3,4.5,12,16,v Ireland,Dublin (Malahide),21-May-17,ODI # 3870,Matt Henry,506612
10,0,49,0,4.9,-,-,v Bangladesh,Dublin,24-May-17,ODI # 3871,Matt Henry,506612
7,0,36,0,5.14,-,-,v West Indies,Christchurch,23-Dec-17,ODI # 3944,Matt Henry,506612
5,1,18,2,3.6,9,15,v West Indies,Christchurch,26-Dec-17,ODI # 3945,Matt Henry,506612
10,1,53,4,5.3,13.25,15,v Pakistan,Wellington,19-Jan-18,ODI # 3957,Matt Henry,506612
10,0,53,1,5.3,53,60,v Pakistan,Dubai (DSC),11-Nov-18,ODI # 4070,Matt Henry,506612
10,0,87,1,8.7,87,60,v Sri Lanka,Mount Maunganui,03-Jan-19,ODI # 4074,Matt Henry,506612
9.2,1,52,2,5.57,26,28,v Sri Lanka,Mount Maunganui,05-Jan-19,ODI # 4075,Matt Henry,506612
8,0,62,0,7.75,-,-,v Sri Lanka,Nelson,08-Jan-19,ODI # 4076,Matt Henry,506612
8,2,30,0,3.75,-,-,v India,Hamilton,31-Jan-19,ODI # 4091,Matt Henry,506612
10,1,35,4,3.5,8.75,15,v India,Wellington,03-Feb-19,ODI # 4092,Matt Henry,506612
9,1,48,2,5.33,24,27,v Bangladesh,Napier,13-Feb-19,ODI # 4093,Matt Henry,506612
10,2,30,1,3,30,60,v Bangladesh,Christchurch,16-Feb-19,ODI # 4094,Matt Henry,506612
-,-,-,-,-,-,-,v West Indies,Auckland,10-Jan-09,ODI # 2789,Martin Guptill,226492
-,-,-,-,-,-,-,v West Indies,Napier,13-Jan-09,ODI # 2792,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Perth,01-Feb-09,ODI # 2811,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Melbourne,06-Feb-09,ODI # 2816,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Sydney,08-Feb-09,ODI # 2817,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Adelaide,10-Feb-09,ODI # 2819,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Brisbane,13-Feb-09,ODI # 2820,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Napier,03-Mar-09,ODI # 2821,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Wellington,06-Mar-09,ODI # 2822,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Christchurch,08-Mar-09,ODI # 2823,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Hamilton,11-Mar-09,ODI # 2824,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Auckland,14-Mar-09,ODI # 2825,Martin Guptill,226492
-,-,-,-,-,-,-,v Sri Lanka,Colombo (RPS),08-Sep-09,ODI # 2884,Martin Guptill,226492
2,0,12,0,6,-,-,v India,Colombo (RPS),11-Sep-09,ODI # 2886,Martin Guptill,226492
1,0,13,0,13,-,-,v South Africa,Centurion,24-Sep-09,ODI # 2895,Martin Guptill,226492
-,-,-,-,-,-,-,v Sri Lanka,Johannesburg,27-Sep-09,ODI # 2899,Martin Guptill,226492
-,-,-,-,-,-,-,v England,Johannesburg,29-Sep-09,ODI # 2902,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Johannesburg,03-Oct-09,ODI # 2906,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Centurion,05-Oct-09,ODI # 2907,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Abu Dhabi,03-Nov-09,ODI # 2921,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Abu Dhabi,06-Nov-09,ODI # 2924,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Abu Dhabi,09-Nov-09,ODI # 2927,Martin Guptill,226492
2.5,0,7,2,2.47,3.5,8.5,v Bangladesh,Napier,05-Feb-10,ODI # 2949,Martin Guptill,226492
-,-,-,-,-,-,-,v Bangladesh,Dunedin,08-Feb-10,ODI # 2951,Martin Guptill,226492
3,0,8,0,2.66,-,-,v Bangladesh,Christchurch,11-Feb-10,ODI # 2953,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Napier,03-Mar-10,ODI # 2966,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Auckland,06-Mar-10,ODI # 2969,Martin Guptill,226492
2,0,13,0,6.5,-,-,v Australia,Hamilton,09-Mar-10,ODI # 2971,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Auckland,11-Mar-10,ODI # 2973,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Wellington,13-Mar-10,ODI # 2975,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Dambulla,10-Aug-10,ODI # 3030,Martin Guptill,226492
-,-,-,-,-,-,-,v Sri Lanka,Dambulla,13-Aug-10,ODI # 3031,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Dambulla,25-Aug-10,ODI # 3039,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Guwahati,28-Nov-10,ODI # 3070,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Jaipur,01-Dec-10,ODI # 3072,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Vadodara,04-Dec-10,ODI # 3074,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Bengaluru,07-Dec-10,ODI # 3076,Martin Guptill,226492
-,-,-,-,-,-,-,v India,Chennai,10-Dec-10,ODI # 3077,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Wellington,22-Jan-11,ODI # 3085,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Queenstown,26-Jan-11,ODI # 3088,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Christchurch,29-Jan-11,ODI # 3090,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Napier,01-Feb-11,ODI # 3093,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Hamilton,03-Feb-11,ODI # 3095,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Auckland,05-Feb-11,ODI # 3097,Martin Guptill,226492
-,-,-,-,-,-,-,v Kenya,Chennai,20-Feb-11,ODI # 3101,Martin Guptill,226492
-,-,-,-,-,-,-,v Australia,Nagpur,25-Feb-11,ODI # 3107,Martin Guptill,226492
-,-,-,-,-,-,-,v Zimbabwe,Ahmedabad,04-Mar-11,ODI # 3117,Martin Guptill,226492
-,-,-,-,-,-,-,v Pakistan,Pallekele,08-Mar-11,ODI # 3123,Martin Guptill,226492
-,-,-,-,-,-,-,v Canada,Mumbai,13-Mar-11,ODI # 3129,Martin Guptill,226492
-,-,-,-,-,-,-,v Sri Lanka,Mumbai,18-Mar-11,ODI # 3137,Martin Guptill,226492
-,-,-,-,-,-,-,v South Africa,Dhaka,25-Mar-11,ODI # 3144,Martin Guptill,226492
-,-,-,-,-,-,-,v Sri Lanka,Colombo (RPS),29-Mar-11,ODI # 3146,Martin Guptill,226492
-,-,-,-,-,-,-,v Zimbabwe,Harare,20-Oct-11,ODI # 3204,Martin Guptill,226492
